TIMESTAMP,Pyrh1_Wm2_Avg,Pyrad1_Wm2_Avg,Pyra1_Wm2_Avg,Pyrg1_Wm2_Avg,UVA_Wm2_Avg,UVB_Wm2_Avg,Pyrg1_downwell_Wm2_Avg,RECORD,SolarTime_hr,SolarTime_hr_Med,SolarZenith_deg_Avg,SolarAzFromSouth_deg_Avg,Declination_deg_Avg,AirMass_Avg,CR1000Temp_C_Avg,DoorOpen_Min,RainTB_mm_Tot,Vent2_rpm_Avg,Pyrh1temp_C_Avg,Pyrg1temp_C_Avg,Pyra1temp_C_Avg,UVBtemp_C_Avg,RefCell1_Wm2_Avg,RefCell2_Wm2_Avg,RefCell3_Wm2_Avg,RefCell4_Wm2_Avg,RefCell5_Wm2_Avg,RefCell6_Wm2_Avg,WindSpeedAve_ms,WindDirAve_deg,WindDirStdDev_deg,WindSpeed_ms_Max,AirTemp_C_Avg,RelHumid_Avg,AirPres_kPa_Avg,Rain_mm_Tot,Hail_hitssqrcm_Tot,SixInOneRef_V_Min,SixInOneHeatStateID_Avg,WindValid_Avg,Battery_V_Min,Battery_A_Avg,Load_A_Avg,ChgState_Min,ChgSource_Min,CkBatt_Max,Qloss_Ah_Max,RelayState_Min
2015-07-01 04:34:00-05:00,0.0,0.0,-5.363439,-28.897028,-0.014237078,-0.009230337,388.9404,9899,4.356,4.347,92.8,-123.3,23.11,40.84,34.81,0.0,0.0,2524.0,18.66,19.65,20.18,54.95,-0.419,-0.169,-0.33,-0.22,0.34,-0.427,2.34,143.7,8.01,2.8,18.5,91.1,99.13,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:35:00-05:00,0.0,0.0,-5.151026,-27.67603,-0.011967399,-0.009134832,390.1856,9900,4.372,4.364,92.7,-123.1,23.11,46.42,34.81,0.0,0.0,2524.0,18.66,19.65,20.15,54.91,-0.413,-0.17,-0.335,-0.221,0.339,-0.424,2.23,152.1,5.227,2.6,18.5,91.1,99.13249,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:36:00-05:00,0.0,0.0,-5.044819,-27.472528,-0.0081502125,-0.009162921,390.39316,9901,4.389,4.381,92.5,-122.9,23.11,51.78,34.8,0.0,0.0,2525.0,18.66,19.65,20.15,54.87,-0.408,-0.166,-0.344,-0.217,0.342,-0.423,1.487,141.0,18.1,2.1,18.5,91.1,99.14,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:37:00-05:00,0.0,0.0,-5.044819,-27.67603,-0.0035076863,-0.00894382,390.1856,9902,4.405,4.397,92.3,-122.8,23.11,56.55,34.8,0.0,0.0,2524.0,18.66,19.65,20.15,54.86,-0.406,-0.166,-0.349,-0.207,0.342,-0.423,1.408,178.9,12.77,2.1,18.5,91.1,99.14,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:38:00-05:00,0.0,0.0,-5.044819,-28.083027,-0.007324874,-0.008724719,389.77063,9903,4.422,4.414,92.2,-122.6,23.11,60.33,34.8,0.0,0.0,2525.0,18.67,19.65,20.15,54.86,-0.417,-0.166,-0.347,-0.224,0.34,-0.429,2.037,170.6,11.71,2.8,18.5,91.2,99.14,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:39:00-05:00,0.0,0.0,-5.044819,-26.862026,-0.005571031,-0.008848315,391.01566,9904,4.439,4.431,92.0,-122.5,23.11,62.83,34.81,0.0,0.0,2525.0,18.68,19.65,20.15,54.86,-0.418,-0.168,-0.342,-0.223,0.345,-0.425,2.595,171.4,6.344,3.2,18.5,91.3,99.14,0.0,0.0,3.495,2.0,-1.0,13.19,0.016,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:40:00-05:00,0.12480188,0.0,-4.9386125,-24.827024,-0.0038171879,-0.008786517,393.0909,9905,4.455,4.447,91.8,-122.3,23.11,63.9,34.8,0.0,0.0,2524.0,18.68,19.65,20.15,54.85,-0.413,-0.165,-0.322,-0.231,0.343,-0.42,2.045,175.3,12.06,3.0,18.5,91.3,99.14016,0.0,0.0,3.495,2.0,-1.0,13.18,0.006,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:41:00-05:00,0.12480188,0.11906463,-4.619992,-24.420023,0.0,-0.0076235957,393.50595,9906,4.472,4.464,91.6,-122.1,23.11,63.55,34.79,0.0,0.0,2525.0,18.69,19.65,20.17,54.85,-0.411,-0.165,-0.341,-0.218,0.344,-0.421,1.518,174.9,15.77,2.4,18.5,91.4,99.14633,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:42:00-05:00,0.12480188,0.3571939,-4.619992,-22.385021,0.00030950172,-0.0082191015,395.58124,9907,4.489,4.481,91.4,-122.0,23.11,61.96,34.77,0.0,0.0,2525.0,18.71,19.65,20.18,54.85,-0.415,-0.161,-0.32,-0.229,0.352,-0.417,1.73,178.9,16.04,2.6,18.55,91.5,99.15,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:43:00-05:00,0.0,0.3571939,-4.619992,-21.77452,0.00082533795,-0.008410112,396.20367,9908,4.505,4.497,91.3,-121.8,23.11,59.37,34.77,0.0,0.0,2525.0,18.71,19.65,20.18,54.87,-0.404,-0.162,-0.338,-0.226,0.488,-0.417,1.932,168.0,20.75,2.8,18.6,91.5,99.15,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:44:00-05:00,0.0,0.3571939,-4.619992,-18.111517,0.011038895,-0.008157304,400.05365,9909,4.522,4.514,91.1,-121.7,23.11,56.08,34.77,0.0,0.0,2525.0,18.71,19.67,20.19,54.89,-0.4,-0.159,-0.326,-0.224,0.564,-0.419,1.437,198.7,11.35,2.0,18.6,91.6,99.15034,0.0,0.0,3.495,2.0,-1.0,13.18,0.022,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:45:00-05:00,0.0,0.3571939,-4.619992,-17.094017,0.012276901,-0.008438203,401.1482,9910,4.539,4.531,90.9,-121.5,23.11,52.32,34.77,0.0,0.0,2525.0,18.74,19.68,20.22,54.91,-0.406,-0.16,-0.336,-0.218,0.603,-0.415,1.973,196.6,7.358,2.6,18.6,91.6,99.1555,0.0,0.0,3.495,2.0,-1.0,13.18,0.0,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:46:00-05:00,0.0,0.3571939,-4.301372,-15.466015,0.016300425,-0.008280898,402.80847,9911,4.555,4.547,90.6,-121.3,23.11,48.27,34.77,0.0,0.0,2525.0,18.76,19.68,20.23,54.94,-0.386,-0.159,-0.331,-0.21,0.627,-0.413,1.992,194.5,9.44,2.7,18.6,91.7,99.16,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:47:00-05:00,0.0,0.3571939,-4.301372,-15.873015,0.021871453,-0.008191011,402.39343,9912,4.572,4.564,90.4,-121.2,23.11,44.02,34.77,0.0,0.0,2525.0,18.76,19.68,20.26,54.96,-0.235,-0.159,-0.339,-0.22,0.823,-0.415,1.817,190.3,14.94,2.4,18.64,91.7,99.16,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:48:00-05:00,0.0,0.47625852,-4.0889587,-18.111517,0.028577326,-0.007780899,400.11066,9913,4.589,4.581,90.1,-121.0,23.11,39.53,34.77,0.0,0.0,2525.0,18.78,19.68,20.27,54.99,-0.16,-0.158,-0.323,-0.204,0.859,-0.414,1.892,210.5,18.9,2.7,18.7,91.8,99.16134,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:49:00-05:00,0.0,0.8334524,-3.982752,-22.792023,0.049313936,-0.00755618,395.33752,9914,4.605,4.597,89.9,-120.9,23.11,36.4,34.77,0.0,0.0,2525.0,18.81,19.68,20.28,55.01,-0.075,-0.157,-0.327,-0.221,0.94,-0.412,2.005,218.9,14.49,3.5,18.7,91.9,99.16866,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:50:00-05:00,0.0,0.8334524,-3.982752,-24.216524,0.064995356,-0.0071797753,393.99918,9915,4.622,4.614,89.8,-120.7,23.11,34.5,34.77,0.0,0.0,2525.0,18.81,19.7,20.29,55.02,0.104,-0.155,-0.326,-0.208,1.111,-0.411,2.478,233.5,23.51,4.5,18.7,92.0,99.17,0.0,0.0,3.495,2.0,-1.0,13.18,0.012,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:51:00-05:00,0.0,0.95251703,-3.982752,-20.35002,0.055091303,-0.007713483,398.11374,9916,4.639,4.631,89.6,-120.5,23.11,32.7,34.77,0.0,0.0,2525.0,18.81,19.73,20.31,55.04,0.136,-0.154,-0.332,-0.226,1.141,-0.413,3.255,228.2,15.28,4.2,18.7,92.0,99.17516,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:52:00-05:00,0.12480188,1.1906463,-3.7703385,-21.77452,0.07170123,-0.0068651685,396.66095,9917,4.655,4.647,89.5,-120.4,23.11,31.01,34.77,0.0,0.0,2525.0,18.81,19.73,20.33,55.04,0.351,-0.044,-0.334,-0.211,1.366,-0.41,2.52,224.0,13.55,3.3,18.7,92.0,99.18,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:53:00-05:00,0.24960376,1.1906463,-3.557925,-20.146519,0.07201073,-0.007241573,398.32123,9918,4.672,4.664,89.4,-120.2,23.11,29.43,34.77,0.0,0.0,2525.0,18.81,19.73,20.33,55.02,0.353,0.075,-0.336,-0.196,1.37,-0.412,2.097,232.6,14.32,3.2,18.7,91.9,99.18033,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:54:00-05:00,0.37440565,1.1906463,-3.451718,-18.315018,0.08108945,-0.007241573,400.18903,9919,4.689,4.681,89.2,-120.1,23.11,27.95,34.77,0.0,0.0,2524.0,18.81,19.73,20.33,55.02,0.542,0.266,-0.299,-0.181,1.47,-0.41,2.147,230.4,12.1,2.9,18.7,91.9,99.18183,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 04:55:00-05:00,0.24960376,1.5478401,-3.2393048,-18.315018,0.08655731,-0.0068651685,400.18903,9920,4.705,4.697,89.1,-119.9,23.11,26.56,34.77,0.0,0.0,2526.0,18.81,19.73,20.33,55.02,0.788,0.394,-0.295,-0.108,1.818,-0.409,2.517,228.9,8.16,3.5,18.7,91.9,99.183,0.0,0.0,3.495,2.0,-1.0,13.18,0.006,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:56:00-05:00,0.37440565,1.7859694,-3.1330981,-17.908018,0.09821521,-0.006994382,400.60403,9921,4.722,4.714,88.9,-119.8,23.11,25.27,34.77,0.0,0.0,2525.0,18.81,19.73,20.33,55.02,0.996,0.708,-0.108,0.208,1.952,-0.411,1.853,239.8,18.44,3.1,18.7,92.0,99.1885,0.0,0.0,3.495,2.0,-1.0,13.19,0.007,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:57:00-05:00,0.37440565,2.0240986,-2.6020646,-19.536018,0.11461879,-0.0067078653,398.9438,9922,4.739,4.731,88.8,-119.6,23.11,24.07,34.77,0.0,0.0,2525.0,18.81,19.73,20.33,55.02,1.361,1.035,0.272,0.517,2.334,-0.411,2.242,225.2,11.4,3.0,18.7,92.1,99.18999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:58:00-05:00,0.37440565,2.1431632,-2.495858,-18.722017,0.122459516,-0.0061404496,399.7738,9923,4.755,4.747,88.6,-119.4,23.11,22.94,34.75,0.0,0.0,2525.0,18.81,19.73,20.36,55.02,1.429,1.181,0.375,0.734,2.404,-0.411,2.587,227.2,14.08,3.6,18.7,92.2,99.191,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 04:59:00-05:00,0.24960376,2.3812926,-2.1772377,-19.536018,0.14020427,-0.0060168537,399.11526,9924,4.772,4.764,88.5,-119.3,23.11,21.89,34.73,0.0,0.0,2525.0,18.81,19.76,20.36,55.02,1.808,1.37,0.594,0.865,2.639,-0.411,2.573,217.8,10.11,3.7,18.7,92.2,99.1915,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:00:00-05:00,0.24960376,2.7384863,-1.9648243,-20.55352,0.14835449,-0.005730337,398.07773,9925,4.789,4.781,88.3,-119.1,23.11,20.91,34.73,0.0,0.0,2526.0,18.82,19.76,20.36,55.02,1.917,1.586,0.84,1.109,2.887,-0.36,2.247,219.1,8.85,3.0,18.7,92.3,99.18999,0.0,0.0,3.495,2.0,-1.0,13.18,0.012,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 05:01:00-05:00,0.12480188,2.857551,-1.7524108,-24.216524,0.18714537,-0.005230337,394.3421,9926,4.805,4.797,88.2,-119.0,23.11,20.0,34.73,0.0,0.0,2525.0,18.84,19.76,20.36,55.02,2.25,1.883,1.181,1.393,3.18,-0.13,2.703,215.8,5.096,3.1,18.7,92.3,99.18999,0.0,0.0,3.495,2.0,-1.0,13.18,0.002,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 05:02:00-05:00,0.24960376,3.214745,-1.4337907,-24.216524,0.19591458,-0.0048820227,394.39917,9927,4.822,4.814,88.0,-118.8,23.11,19.14,34.73,0.0,0.0,2525.0,18.84,19.77,20.39,55.02,2.459,2.112,1.41,1.741,3.403,0.166,2.462,226.6,13.4,3.2,18.7,92.3,99.18999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 05:03:00-05:00,0.12480188,3.5719388,-1.1151706,-24.827024,0.21892087,-0.004820225,393.83386,9928,4.839,4.831,87.8,-118.7,23.11,18.35,34.73,0.0,0.0,2525.0,18.84,19.78,20.39,55.02,2.769,2.396,1.741,1.955,3.649,0.442,1.66,230.8,28.4,2.8,18.7,92.4,99.197,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:04:00-05:00,0.12480188,3.9291327,-0.7965504,-26.251524,0.25214073,-0.0038764044,392.3811,9929,4.855,4.847,87.7,-118.5,23.11,17.6,34.73,0.0,0.0,2525.0,18.85,19.78,20.39,55.02,3.163,2.807,2.087,2.347,3.943,0.843,2.115,235.4,12.61,2.9,18.7,92.4,99.20132,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:05:00-05:00,0.12480188,4.2863264,-0.37172347,-25.641026,0.28216237,-0.0025842697,393.0038,9930,4.872,4.864,87.5,-118.4,23.11,16.9,34.73,0.0,0.0,2525.0,18.87,19.78,20.39,55.02,3.419,3.027,2.355,2.597,4.271,1.014,2.272,254.5,17.83,3.3,18.7,92.5,99.20983,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:06:00-05:00,0.12480188,4.405391,-0.26551694,-24.827024,0.30754152,-0.001955056,393.83386,9931,4.889,4.881,87.4,-118.2,23.11,16.25,34.73,0.0,0.0,2525.0,18.87,19.78,20.4,55.02,3.62,3.241,2.554,2.796,4.402,1.226,2.4,258.8,28.05,3.2,18.7,92.4,99.20999,0.0,0.0,3.495,2.0,-1.0,13.19,0.006,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:07:00-05:00,0.12480188,5.0007143,0.26551673,-26.251524,0.3466419,-0.0014775281,392.3811,9932,4.905,4.897,87.2,-118.0,23.11,15.63,34.73,0.0,0.0,2525.0,18.87,19.78,20.41,55.02,3.912,3.53,2.895,3.166,4.738,1.528,2.04,256.5,15.57,2.9,18.7,92.5,99.2115,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:08:00-05:00,0.0,4.88165,0.26551673,-21.57102,0.34777677,-0.000758427,397.1543,9933,4.922,4.914,87.0,-117.9,23.11,15.06,34.73,0.0,0.0,2525.0,18.87,19.78,20.41,55.02,3.95,3.524,2.907,3.166,4.747,1.496,1.495,266.2,24.63,2.3,18.7,92.5,99.21933,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:09:00-05:00,0.12480188,5.2388434,0.4779302,-20.35002,0.37841743,-0.0003483146,398.39957,9934,4.939,4.931,86.9,-117.7,23.11,14.51,34.73,0.0,0.0,2525.0,18.87,19.78,20.44,55.04,4.277,3.926,3.235,3.451,5.017,1.902,2.375,239.4,12.98,3.0,18.71,92.5,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:10:00-05:00,0.12480188,5.8341665,1.3275839,-22.792023,0.43526256,0.0011629213,395.96643,9935,4.955,4.947,86.7,-117.6,23.11,14.0,34.73,0.0,0.0,2525.0,18.87,19.79,20.44,55.05,4.981,4.574,3.964,4.131,5.731,2.508,2.51,249.0,16.68,3.5,18.72,92.5,99.2195,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:11:00-05:00,0.12480188,6.667619,2.0710309,-25.641026,0.4871557,0.0026460674,393.06107,9936,4.972,4.964,86.5,-117.4,23.11,13.53,34.73,0.0,0.0,2526.0,18.89,19.79,20.44,55.07,5.823,5.361,4.719,4.899,6.453,3.269,2.215,237.2,21.72,3.2,18.7,92.4,99.21216,0.0,0.0,3.494,2.0,-1.0,13.18,0.008,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:12:00-05:00,0.12480188,7.7392006,3.2393048,-29.507528,0.54864335,0.0048483144,389.23224,9937,4.989,4.981,86.4,-117.3,23.11,13.07,34.73,0.0,0.0,2525.0,18.89,19.81,20.46,55.07,6.92,6.396,5.864,5.994,7.479,4.349,2.66,220.4,14.06,3.3,18.7,92.5,99.20999,0.0,0.0,3.495,2.0,-1.0,13.19,0.007,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:13:00-05:00,0.12480188,8.691717,4.6199923,-31.33903,0.60435367,0.0066460674,387.4217,9938,5.005,4.997,86.2,-117.1,23.11,12.65,34.72,0.0,0.0,2525.0,18.89,19.82,20.47,55.08,8.33,7.777,7.277,7.446,8.81,5.719,2.265,222.2,6.613,2.8,18.7,92.5,99.20999,0.0,0.0,3.495,2.0,-1.0,13.19,0.008,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 05:14:00-05:00,0.24960376,10.120493,5.5758524,-31.33903,0.64923143,0.0079382025,387.4788,9939,5.022,5.014,86.0,-117.0,23.11,12.24,34.71,0.0,0.0,2525.0,18.89,19.83,20.47,55.08,9.67,9.03,8.56,8.75,10.02,6.921,2.222,214.5,10.51,3.1,18.7,92.5,99.20999,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.084,3.0,1.0,0.0,0.0,11
2015-07-01 05:15:00-05:00,0.12480188,11.549269,7.168953,-35.002033,0.72237694,0.009921349,383.80057,9940,5.039,5.031,85.9,-116.8,23.11,11.86,34.72,0.0,0.0,2525.0,18.89,19.84,20.47,55.08,11.22,10.5,10.04,10.27,11.44,8.42,2.312,219.4,10.46,3.1,18.7,92.5,99.20999,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:16:00-05:00,0.24960376,12.501785,8.018607,-35.409035,0.7661199,0.010455056,383.38556,9941,5.055,5.047,85.7,-116.7,23.11,11.5,34.72,0.0,0.0,2525.0,18.89,19.84,20.47,55.08,12.09,11.34,10.85,11.18,12.3,9.27,1.483,235.7,29.88,2.4,18.7,92.5,99.21716,0.0,0.0,3.495,2.0,-1.0,13.18,0.011,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:17:00-05:00,0.24960376,13.097109,8.443435,-35.205532,0.7946972,0.011308989,383.59305,9942,5.072,5.064,85.5,-116.5,23.11,11.16,34.72,0.0,0.0,2525.0,18.89,19.84,20.47,55.08,12.57,11.79,11.33,11.78,12.7,9.71,2.072,244.2,10.35,3.0,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.003,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:18:00-05:00,0.12480188,14.406819,9.930328,-43.345543,0.88620657,0.014646068,375.29193,9943,5.089,5.081,85.4,-116.4,23.11,10.83,34.72,0.0,0.0,2525.0,18.87,19.84,20.47,55.08,13.91,13.06,12.71,13.19,13.85,10.8,1.892,230.7,19.17,2.7,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:19:00-05:00,0.12480188,14.406819,9.717915,-35.205532,0.8717631,0.014707865,383.59305,9944,5.105,5.097,85.2,-116.2,23.11,10.52,34.71,0.0,0.0,2525.0,18.88,19.84,20.48,55.08,13.85,12.91,12.52,13.0,13.76,10.73,2.253,228.0,15.22,3.9,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:20:00-05:00,0.0,14.883079,10.248947,-44.770042,0.95532864,0.017353933,373.83917,9945,5.122,5.114,85.0,-116.1,23.11,10.23,34.69,0.0,0.0,2525.0,18.89,19.84,20.49,55.1,14.3,13.52,13.07,13.42,14.37,11.38,2.555,221.5,15.07,3.4,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:21:00-05:00,0.12480188,16.669048,11.948256,-45.380547,1.017229,0.018741572,373.21664,9946,5.139,5.131,84.9,-115.9,23.11,9.95,34.69,0.0,0.0,2525.0,18.88,19.84,20.49,55.12,16.05,15.14,14.77,15.26,15.79,12.88,1.988,247.4,14.98,2.8,18.7,92.6,99.21999,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:22:00-05:00,0.0,17.621565,12.904116,-46.601547,1.0729392,0.020848315,371.97137,9947,5.155,5.147,84.7,-115.8,23.11,9.68,34.69,0.0,0.0,2525.0,18.89,19.84,20.49,55.13,17.11,16.28,15.94,16.28,17.06,14.13,1.52,235.3,12.11,2.5,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.007,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:23:00-05:00,0.0,19.764727,15.240664,-45.787544,1.139998,0.02255056,372.85886,9948,5.172,5.164,84.5,-115.6,23.11,9.43,34.69,0.0,0.0,2525.0,18.89,19.85,20.49,55.15,19.47,18.39,18.2,18.76,19.08,16.18,1.452,226.1,25.24,3.2,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.085,3.0,1.0,0.0,0.0,11
2015-07-01 05:24:00-05:00,0.0,22.14602,17.683418,-47.212044,1.2204684,0.024123596,371.46332,9949,5.189,5.181,84.4,-115.5,23.11,9.19,34.69,0.0,0.0,2525.0,18.89,19.86,20.49,55.17,21.92,20.8,20.49,21.04,21.52,18.64,2.625,221.2,12.83,3.9,18.7,92.6,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:25:00-05:00,0.0,26.075153,21.82548,-50.46805,1.3236356,0.027213482,368.14294,9950,5.205,5.197,84.2,-115.3,23.11,8.96,34.69,0.0,0.0,2525.0,18.89,19.86,20.49,55.19,26.06,24.58,24.43,25.27,25.11,22.39,2.36,230.1,23.53,3.8,18.7,92.5,99.21999,0.0,0.0,3.495,2.0,-1.0,13.19,0.009,2.086,3.0,1.0,0.0,0.0,11
2015-07-01 05:26:00-05:00,0.12480188,30.004286,25.861334,-58.608055,1.451563,0.030516855,359.89874,9951,5.222,5.214,84.0,-115.2,23.11,8.74,34.69,0.0,0.0,2525.0,18.89,19.87,20.49,55.19,30.09,28.36,28.42,29.57,28.57,25.93,1.918,220.2,32.33,3.6,18.7,92.5,99.21999,0.0,0.0,3.494,2.0,-1.0,13.18,0.009,2.087,3.0,1.0,0.0,0.0,11
2015-07-01 05:27:00-05:00,0.12480188,32.980904,28.516502,-53.520554,1.4608481,0.031117978,365.14417,9952,5.239,5.231,83.8,-115.0,23.11,8.53,34.69,0.0,0.0,2525.0,18.87,19.88,20.49,55.21,32.92,30.88,31.29,32.82,30.73,28.23,2.818,222.9,9.18,3.5,18.7,92.5,99.21999,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.087,3.0,1.0,0.0,0.0,11
2015-07-01 05:28:00-05:00,0.12480188,34.52874,30.21581,-52.096054,1.4804499,0.032157302,366.597,9953,5.255,5.247,83.7,-114.9,23.11,8.32,34.69,0.0,0.0,2525.0,18.87,19.88,20.49,55.21,34.75,32.42,32.95,34.62,32.14,29.62,2.153,234.9,18.53,3.1,18.7,92.5,99.22083,0.0,0.0,3.495,2.0,-1.0,13.18,0.007,2.087,3.0,1.0,0.0,0.0,11
2015-07-01 05:29:00-05:00,0.12480188,37.0291,32.87098,-52.91005,1.5217167,0.034516856,365.82397,9954,5.272,5.264,83.5,-114.7,23.11,8.13,34.69,0.0,0.0,2524.0,18.87,19.89,20.49,55.21,37.31,34.7,35.28,37.21,34.19,31.79,1.647,238.6,24.95,2.6,18.7,92.5,99.22733,0.0,0.0,3.495,2.0,-1.0,13.18,0.008,2.087,3.0,1.0,0.0,0.0,11
2015-07-01 05:30:00-05:00,0.24960376,39.410393,35.207527,-51.07855,1.5578253,0.03672472,367.6916,9955,5.289,5.281,83.3,-114.6,23.11,7.946,34.69,0.0,0.0,2525.0,18.88,19.89,20.49,55.23,39.94,37.18,37.97,40.12,36.45,34.08,2.368,244.1,26.37,3.8,18.7,92.6,99.23,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.088,3.0,1.0,0.0,0.0,11
2015-07-01 05:31:00-05:00,0.37440565,41.553555,37.225452,-48.43305,1.571237,0.03769663,370.38968,9956,5.305,5.297,83.1,-114.4,23.11,7.769,34.68,0.0,0.0,2525.0,18.88,19.89,20.5,55.24,41.92,38.98,39.65,41.98,38.3,35.99,2.572,230.5,9.38,3.2,18.7,92.5,99.23,0.0,0.0,3.495,2.0,-1.0,13.18,0.009,2.09,3.0,1.0,0.0,0.0,11
2015-07-01 05:32:00-05:00,0.37440565,43.22046,38.92476,-50.46805,1.6290107,0.039337076,368.31433,9957,5.322,5.314,83.0,-114.3,23.11,7.598,34.66,0.0,0.0,2525.0,18.89,19.89,20.49,55.24,43.9,41.11,42.05,44.37,40.42,38.1,1.795,244.4,14.04,2.8,18.7,92.5,99.23,0.0,0.0,3.495,2.0,-1.0,13.18,0.01,2.088,3.0,1.0,0.0,0.0,11
